"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"FAM83A",249.451443114272,-2.20861412271853,0.25077593620793,5.90047884300739e-20,3.01514468877678e-17
"PSKH1",166.276291599915,0.565486839576837,0.0630839406866589,7.67320748611361e-20,3.81209210803172e-17
"AKAP8L",203.397354222471,0.619543381443805,0.0694527660533168,8.4805817433224e-20,4.09932985079246e-17
"ZNF276",607.020049975317,0.516613957313207,0.0578219456818978,1.2729981472211e-19,5.99146627974985e-17
"DIS3",199.60362821752,-0.473836826990032,0.0532872636048964,2.25660199968078e-19,1.03472693934757e-16
"POLR2E",309.185550271942,0.5141341443049,0.0579668986048553,2.31417822610583e-19,1.03472693934757e-16
"TRAPPC13",42.5583398080692,-0.832814022774476,0.0965127781428307,2.41332631479214e-19,1.05274002780628e-16
"HCFC1",475.337477440371,0.795953872068753,0.0920937606272165,2.93752664080843e-19,1.25089676121092e-16
"PPIP5K2",358.033092917654,-0.63559858053293,0.0728312931694126,4.32504684737827e-19,1.79891774105489e-16
"RBM10",228.437165106856,0.504743705341383,0.0573565711072583,4.48924380794817e-19,1.82477557966257e-16
"PSIP1",300.374094725097,-0.567758332270059,0.065013701460068,5.99290962387466e-19,2.38184863606663e-16
"MAP1S",203.974453570173,0.784582372019745,0.0917313023859418,7.00793999741677e-19,2.66674482667657e-16
"ZNF316",304.06559155781,0.698016953733792,0.0809075304788681,6.96930008030624e-19,2.66674482667657e-16
"REXO1",257.088752494467,0.685049068682688,0.0796825240700294,9.87079192762876e-19,3.67789820053418e-16
"EIF4A2",542.43479720994,-0.630883219722496,0.0730935268026159,1.03036805574382e-18,3.76084340346495e-16
"ZBTB7A",520.528586739481,0.639588265317424,0.0744667956033739,1.41286766837131e-18,5.05382764976416e-16
"ATF6B",413.170416494644,0.463012758381663,0.0533280534577452,1.52422663914787e-18,5.23522548665983e-16
"DDX5",1822.42417273274,-0.440318983180607,0.0506530362727831,1.52268941782376e-18,5.23522548665983e-16
"SRSF11",312.608800898062,-0.517990929739329,0.0598646867580289,1.55139474863277e-18,5.23522548665983e-16
"HDAC5",448.043076967576,0.638389887669354,0.0745339071703537,1.7491957647903e-18,5.79340115801381e-16
"SEPTIN7",271.661868451095,-0.580775334708013,0.0678531660235488,2.55197166552626e-18,8.29854786144311e-16
"PTAR1",340.35868161524,-0.613058818180961,0.0719437350756626,2.9605646259441e-18,9.45530327410896e-16
"MYO15B",446.556400281564,0.63043177643084,0.0744746068917464,4.33788695768838e-18,1.36110716207468e-15
"CTDSPL2",173.182827736134,-0.55187226989305,0.0648706309666072,4.64775849364781e-18,1.43319242515329e-15
"CLASRP",238.622792728752,0.59442459762611,0.0702612804491093,5.55801382146722e-18,1.68483181689731e-15
"BZW1",249.811908894073,-0.548385275220486,0.0649651850973962,8.3337147582412e-18,2.48414147418573e-15
"ARL5A",109.701216463215,-0.676759637691923,0.0810590942987759,8.71313174195786e-18,2.55466165909699e-15
"PLEC",1822.55404383825,0.810937778524615,0.0988166142786009,1.04283388538214e-17,3.00823936129993e-15
"TMED5",213.424895102816,-0.585700987111168,0.0698466841216032,1.10140764301279e-17,3.12677391988631e-15
"MLXIP",338.119868839853,0.522937429385676,0.0622449351084384,1.32652360754943e-17,3.70701167515961e-15
"CAPN15",358.072415063771,0.756771469988257,0.0919690389344239,1.35261751053938e-17,3.72177910399951e-15
"ANKRD11",1295.95695163111,0.455773645307309,0.0544884230901038,2.43692100860594e-17,6.60368670286625e-15
"ATP2A3",1516.47076415379,0.659707922944048,0.0804202524967222,3.28673060650802e-17,8.64458483785234e-15
"CCDC97",322.620346293157,0.503063278499775,0.0605671907523657,3.26143550053053e-17,8.64458483785234e-15
"DLGAP4",225.207563424578,0.465304448099206,0.0559900070065792,3.69993121746018e-17,9.59032896003989e-15
"RFX1",186.508603035828,0.762476310068076,0.0941527202670881,3.77598715341766e-17,9.64764717698211e-15
"SPCS3",335.381124717243,-0.502681475040875,0.0607354633327792,4.17833670293547e-17,1.05252890045072e-14
"SEC16A",654.539999613387,0.489175616172592,0.0590964565062844,4.40237751313159e-17,1.09356280308831e-14
"EMB",438.681617396508,-0.638683409413747,0.0780721359119718,4.51464291662524e-17,1.10608751457318e-14
"ZC3H3",218.574872865649,0.637424096834042,0.0779716361284427,4.76513360173153e-17,1.15168127658066e-14
"PTPN22",134.08139981216,-0.599871349686431,0.073236541088956,5.20741712265376e-17,1.2254559899824e-14
"TMEM167A",167.275049233238,-0.634343692201093,0.0776692724298783,5.17938945842923e-17,1.2254559899824e-14
"ARAF",286.906212871299,0.543909574764973,0.0661801010850525,5.56654590485595e-17,1.29295679880972e-14
"NUDT21",140.319017513512,-0.565422139946935,0.0689974583650214,6.07624096412149e-17,1.39325089286299e-14
"STK17A",307.272217721852,-0.489121390300664,0.0593851104295318,6.21232191806995e-17,1.40138006479526e-14
"WIZ",103.165900321464,0.787904532530485,0.0983595792496094,6.26840398007385e-17,1.40138006479526e-14
"CORO7",719.477629552405,0.682359901304139,0.0842350730369779,6.60340484199486e-17,1.45804809381578e-14
"GRN",1539.48364995872,0.924488068847782,0.118154626346257,6.82035274758524e-17,1.48758547427515e-14
"UHMK1",502.449134533834,-0.485312918503851,0.0590358568239378,7.20586330316353e-17,1.5527333153865e-14
"SUN2",2003.28054173401,0.671069628239649,0.0829985909537597,8.06333306347955e-17,1.71681799809919e-14
